source_idx,source_name,volume,issue,n_works,yr_min,yr_max,yr_spread,vol_typical_yr,yr_excess,years_and_counts,example_titles
170231156,International Journal of Entrepreneurial Behaviour & Research,29,4,10,2021,2023,2,2023,2,"{2021: 2, 2022: 3, 2023: 5}",Quality evaluation model of artificial intelligence service for startups | Next-generation business models for artificial intelligence start-ups in the healthcare industry
57667410,Annals of Operations Research,251,1-2,23,2015,2017,2,2015,2,"{2015: 22, 2017: 1}","Preface: Multiple criteria optimization and goal programming in science, engineering, and social sciences"
57667410,Annals of Operations Research,289,2,20,2018,2020,2,2020,2,"{2018: 1, 2019: 6, 2020: 13}",A generalized proximal linearized algorithm for DC functions with application to the optimal size of the firm problem
26073974,Oxford Economic Papers,74,3,13,2019,2021,2,2021,2,"{2019: 1, 2021: 12}",Inflation Trends in Asia: Implications for Central Banks
85739584,Journal of Applied Econometrics,36,3,4,2019,2021,2,2021,2,"{2019: 1, 2020: 1, 2021: 2}",Measuring global economic activity
192266589,Group & Organization Management,49,4,8,2022,2024,2,2022,2,"{2022: 5, 2023: 2, 2024: 1}","Riddle Me This: What Do Leader Green Behaviors, Inclusion, and Workplace Gossip Have in Common? They are GOM’s 2024 Best Papers!"
37173775,European Journal of Law and Economics,34,2,13,2010,2012,2,2010,2,"{2010: 6, 2011: 3, 2012: 4}",Pamela Hölbling: Wie viel Staat vertragen Eltern? Systematische Entfaltung eines gestuften Maßnahmenkonzepts vor dem Hintergrund des Eltergrundrechts | Joseph A. Conti: Between law and diplomacy
28882882,Organization Studies,45,1,7,2022,2024,2,2024,2,"{2022: 2, 2023: 4, 2024: 1}",Organizing Sustainably: Introduction to the Special Issue
101788309,Papers of the Regional Science Association,92,1,16,2011,2013,2,2013,2,"{2011: 9, 2013: 7}",Platforms of innovation: Dynamics of new industrial knowledge flows | Entrepreneurship and innovation in second tier regions
23254222,American Economic Review,98,1,21,2006,2008,2,2008,2,"{2006: 1, 2008: 20}",Female Socialization: How Daughters Affect Their Legislator Fathers' Voting on Women's Issues
43415676,Journal of Strategic Marketing,28,4,7,2018,2020,2,2018,2,"{2018: 5, 2019: 1, 2020: 1}",Synchronizing relational benefits with customer commitment profiles
184126201,British Journal of Management,28,3,12,2015,2017,2,2017,2,"{2015: 1, 2016: 4, 2017: 7}",The Chimera of Sustainable Labour–Management Partnership
168273071,International Review of Economics & Finance,15,1,10,2004,2006,2,2004,2,"{2004: 9, 2006: 1}","Ross Cressman, Evolutionary Dynamics and Extensive Form Games, MIT Press, Cambridge, MA (2003)"
1076045,Culture and Organization,25,5,7,2016,2018,2,2016,2,"{2016: 2, 2017: 4, 2018: 1}",New ways of working (NWW): work space and cultural change in virtualizing organizations
149070780,Production and Operations Management,30,6,25,2019,2021,2,2021,2,"{2019: 3, 2020: 17, 2021: 5}",A Review of Flexible Processes and Operations | Recent Modeling and Analytical Advances in Hospital Inpatient Flow Management
178258306,Empirical Economics,58,6,19,2018,2020,2,2018,2,"{2018: 6, 2019: 12, 2020: 1}","Inequality, redistribution, and growth: new evidence on the trade-off between equality and efficiency"
11782782,Australasian Marketing Journal (AMJ),31,2,8,2021,2023,2,2021,2,"{2021: 6, 2022: 1, 2023: 1}",Theoretical Advances in Service Breakdown Prevention and Recovery: Rich Service Enactment to Improve Server-Client Interactions and Outcomes
101209419,Journal of Development Economics,91,1,14,2007,2009,2,2009,2,"{2007: 1, 2008: 1, 2009: 12}",The Formal Sector Wage Premium and Firm Size
175759345,Economic Development Quarterly,28,4,12,2012,2014,2,2014,2,"{2012: 1, 2014: 11}",Beyond the Deal
203746597,The Annals of Regional Science,60,3,8,2015,2017,2,2017,2,"{2015: 3, 2016: 4, 2017: 1}",Innovative potential for development of Europe’s neighbouring countries and regions
122073985,The Journal of Economic History,73,3,25,2011,2013,2,2013,2,"{2011: 1, 2013: 24}",American Incomes Before and After the Revolution
81022070,Journal of Policy Modeling,43,2,13,2019,2021,2,2021,2,"{2019: 1, 2020: 8, 2021: 4}",Unemployment and education mismatch in the EU before and after the financial crisis
108845946,Economica,78,311,15,2009,2011,2,2009,2,"{2009: 7, 2010: 1, 2011: 7}",The Distribution of Top Earnings in the UK since the Second World War
130699561,Technology Analysis and Strategic Management,36,12,55,2022,2024,2,2022,2,"{2022: 1, 2023: 53, 2024: 1}",E-government and petty corruption in public sector service delivery
2764810659,Journal of Small Business & Entrepreneurship,35,1,8,2020,2022,2,2020,2,"{2020: 1, 2021: 5, 2022: 2}",Perception des femmes entrepreneures face aux exigences de garanties des organismes de crédits au Sénégal: quelle influence des réseaux d’affaires
165253824,Scandinavian Journal of Economics,121,2,15,2017,2019,2,2017,2,"{2017: 10, 2018: 4, 2019: 1}",Editors’ Report
58879488,Journal of Financial Regulation and Compliance,32,2,7,2022,2024,2,2024,2,"{2022: 1, 2024: 6}",Consumer adoption intention toward FinTech services in a bank-based financial system in Vietnam
201675752,Canadian Journal of Administrative Sciences / Revue Canadienne des Sciences de l Administration,35,3,12,2016,2018,2,2016,2,"{2016: 1, 2017: 10, 2018: 1}",Dual boundary spanning: Toward a typology of outside‐in open innovation in the Canadian context
201928713,Review of Radical Political Economics,49,2,13,2015,2017,2,2017,2,"{2015: 5, 2016: 6, 2017: 2}",Book Review: A World to Build: New Paths toward Twenty-First Century Socialism | The Viability of Cooperatives: The Fall of the Mondragon Cooperative Fagor
136211407,Ecological Economics,70,7,21,2009,2011,2,2011,2,"{2009: 1, 2010: 4, 2011: 16}","Water scarcity, social power and the production of an elite suburb"
199447588,Journal of Public Economics,93,9-10,10,2007,2009,2,2009,2,"{2007: 1, 2009: 9}",Incorporating Affirmative Action into the Welfare State
207176912,Journal of Foodservice Business Research,7,4,8,2004,2006,2,2004,2,"{2004: 1, 2006: 7}",Hospitality financial management in today's environment.
120991925,Telecommunications Policy,46,2,11,2020,2022,2,2022,2,"{2020: 3, 2021: 7, 2022: 1}",China 5G: Opportunities and Challenges
11853582,Review of Accounting Studies,14,4,6,2007,2009,2,2009,2,"{2007: 2, 2008: 3, 2009: 1}",The pricing of earnings and cash flows and an affirmation of accrual accounting
39841227,International Journal of Forecasting,33,2,17,2015,2017,2,2017,2,"{2015: 1, 2017: 16}",Comment on “How Biased are US Government Forecasts of the Federal Debt?”
50366009,Urban Studies,46,9,18,2007,2009,2,2009,2,"{2007: 1, 2009: 17}",Ethnic Identity and Immigrant Homeownership
5353659,The Journal of Finance,63,1,12,2006,2008,2,2008,2,"{2006: 1, 2008: 11}",Competition for Order Flow and Smart Order Routing Systems
201928713,Review of Radical Political Economics,50,1,18,2016,2018,2,2018,2,"{2016: 5, 2017: 11, 2018: 2}",Books Received (Current as of Spring 2018) | List of Reviewers 2017
2764557015,Journal of Islamic Economics Banking and Finance,13,1,13,2015,2017,2,2017,2,"{2015: 1, 2017: 12}",Welfare Potential of Zakat : An Attempt to Estimate Economy Wide Zakat Collection in Pakistan
168273071,International Review of Economics & Finance,16,2,13,2005,2007,2,2005,2,"{2005: 10, 2006: 2, 2007: 1}","Paul De Grauwe and Marianna Grimaldi, The exchange rate in a behavioral finance framework, Princeton University Press (2006)"
116483603,Journal of Risk & Insurance,85,2,13,2016,2018,2,2016,2,"{2016: 5, 2017: 3, 2018: 5}",Multivariate Almost Stochastic Dominance | ON THE ROBUSTNESS OF HIGHER ORDER RISK PREFERENCES
57667410,Annals of Operations Research,245,1-2,21,2014,2016,2,2014,2,"{2014: 14, 2015: 6, 2016: 1}",Multiple criteria decision making and economics: an introduction
174413665,Review of Income and Wealth,58,4,13,2010,2012,2,2012,2,"{2010: 1, 2011: 2, 2012: 10}",Understanding Rising Income Inequality in Germany
9731383,Research Policy,51,9,18,2020,2022,2,2022,2,"{2020: 3, 2021: 9, 2022: 6}","The formal institutional context of informal entrepreneurship: A cross-national, configurational-based perspective | Does light touch cluster policy work? Evaluating the tech city programme"
35298862,Journal of Macromarketing,44,2,24,2022,2024,2,2024,2,"{2022: 1, 2023: 9, 2024: 14}",Getting Things Right; Diagnose and Design in The Evolution of Community Provisioning Systems
108845946,Economica,71,283,17,2002,2004,2,2004,2,"{2002: 1, 2004: 16}",Settlement in Tax Evasion Prosecution
76633192,Journal of Business Ethics,156,1,20,2017,2019,2,2017,2,"{2017: 17, 2018: 2, 2019: 1}",Review of Private Government: How Employers Rule Our Lives (and Why We Don’t Talk About It) by Elizabeth Anderson
37173775,European Journal of Law and Economics,35,2,7,2011,2013,2,2011,2,"{2011: 4, 2012: 1, 2013: 2}",A property rights view of multi-unit franchising
37376905,Journal of Public Policy & Marketing,37,1,14,2016,2018,2,2018,2,"{2016: 1, 2017: 3, 2018: 10}",Best in Class or Simply the Best? The Impact of Absolute versus Relative Ecolabeling Approaches
131852005,European Financial Management,19,5,8,2011,2013,2,2013,2,"{2011: 5, 2012: 1, 2013: 2}",Risk Management for Italian Non‐Financial Firms: Currency and Interest Rate Exposure
180061323,The Review of Economics and Statistics,95,3,20,2010,2012,2,2012,2,"{2010: 1, 2012: 19}",Optimal Use of Labor Market Policies: The Role of Job Search Assistance
127742747,Journal of Econometrics,232,2,14,2021,2023,2,2021,2,"{2021: 12, 2022: 1, 2023: 1}",Cluster-robust inference: A guide to empirical practice
117460449,Asia Pacific Business Review,30,4,14,2022,2024,2,2022,2,"{2022: 9, 2023: 3, 2024: 2}","Professor Gordon Redding, 20 May 1937–17 February 2024 | Beyond the gender gap in Japan"
184126201,British Journal of Management,26,3,13,2013,2015,2,2015,2,"{2013: 1, 2014: 3, 2015: 9}",Off to Plan or Out to Lunch? Relationships between Design Characteristics and Outcomes of Strategy Workshops
57667410,Annals of Operations Research,311,2,32,2020,2022,2,2020,2,"{2020: 24, 2021: 7, 2022: 1}",Recent advances in multiobjective optimization
38024979,Journal of International Business Studies,52,8,10,2019,2021,2,2021,2,"{2019: 2, 2020: 2, 2021: 6}",Acting on anger: Cultural value moderators of the effects of consumer animosity | Managerial metric use in marketing decisions across 16 countries: A cultural perspective
124549413,Journal of Economic Surveys,26,4,9,2010,2012,2,2010,2,"{2010: 4, 2011: 4, 2012: 1}","Professor Halbert L. White, 1950–2012"
43637407,R and D Management,48,1,11,2015,2017,2,2017,2,"{2015: 2, 2016: 2, 2017: 7}",University patenting and technology commercialization – legal frameworks and the importance of local practice | Positioning <scp>UK</scp> research and technology organizations as outward‐facing technology‐bases
131852005,European Financial Management,18,4,9,2010,2012,2,2010,2,"{2010: 8, 2012: 1}",Trends in Financial Innovation and their Welfare Impact: an Overview
138645024,Journal of Comparative Economics,46,1,21,2016,2018,2,2018,2,"{2016: 3, 2017: 17, 2018: 1}",Labor reallocation and demographics
143995394,Journal of World Business,54,4,14,2017,2019,2,2019,2,"{2017: 1, 2018: 4, 2019: 9}",Beyond merger syndrome and cultural differences: New avenues for research on the “human side” of global mergers and acquisitions (M&amp;As)
2737535994,Contaduría y Administración,63,3,19,2018,2020,2,2018,2,"{2018: 18, 2020: 1}",Impacto de los precios de los metales en la estructura de capital de las empresas minero-metalúrgicas en América Latina (2004-2014)
6450948,Issues in Accounting Education,32,2,8,2015,2017,2,2017,2,"{2015: 1, 2016: 6, 2017: 1}","Active Learning, Cooperative Active Learning, and Passive Learning Methods in an Accounting Information Systems Course"
116483603,Journal of Risk & Insurance,79,1,12,2010,2012,2,2012,2,"{2010: 5, 2011: 6, 2012: 1}",<scp><i>At War With the Weather: Managing Large‐Scale Risks in a New Era of Catastrophes</i> by Howard C. Kunreuther and Erwann O. Michel‐Kerjan</scp>
66524056,Journal of Business Economics and Management,15,5,16,2012,2014,2,2014,2,"{2012: 1, 2014: 15}",REQUIREMENTS ON THE COMPETENCE OF ICT MANAGERS AND THEIR COVERAGE BY THE EDUCATIONAL SYSTEM – EXPERIENCE IN THE CZECH REPUBLIC
99990550,Journal of Consumer Policy,43,2,11,2018,2020,2,2020,2,"{2018: 2, 2019: 4, 2020: 5}",Evidence from Retail Food Markets That Consumers Are Confused by Natural and Organic Food Labels | Quality Labelling for Re-used ICT Equipment to Support Consumer Choice in the Circular Economy
163534328,Marketing Science,29,1,16,2008,2010,2,2010,2,"{2008: 1, 2009: 13, 2010: 2}",A Larger Slice or a Larger Pie? An Empirical Investigation of Bargaining Power in the Distribution Channel
84664706,Personnel Psychology,70,2,11,2015,2017,2,2017,2,"{2015: 2, 2016: 3, 2017: 6}",Boundaryless LMX: Examining LMX's Impact on External Career Outcomes and Alumni Goodwill | Linking Developmental Experiences to Leader Effectiveness and Promotability: The Mediating Role of Leadership Self‐Efficacy and Mentor Network
50366009,Urban Studies,60,8,11,2021,2023,2,2023,2,"{2021: 7, 2022: 3, 2023: 1}",Urban public health emergencies and the COVID-19 pandemic. Part 1: Social and spatial inequalities in the COVID-city
120991925,Telecommunications Policy,37,6-7,15,2011,2013,2,2013,2,"{2011: 2, 2013: 13}",Book Review | Book Review
78792899,Journal of Small Business Management,53,3,14,2013,2015,2,2013,2,"{2013: 6, 2015: 8}","International Corporate Entrepreneurship among SMEs: A Test of Stevenson's Notion of Entrepreneurial Management | Satisfaction with Past Financial Performance, Risk Taking, and Future Performance Expectations in the Family Business"
23218617,Journal of International Trade & Economic Development,23,6,8,2011,2013,2,2013,2,"{2011: 1, 2012: 1, 2013: 6}","The skill premium and economic growth with costly investment, complementarities and international technological-knowledge diffusion"
44376543,Business & Society,57,7,8,2016,2018,2,2016,2,"{2016: 7, 2018: 1}",What Makes For an Exemplary Contribution? Introducing the <i>Business &amp; Society</i> Best Article Award
145507837,Industrial and Corporate Change,25,1,9,2014,2016,2,2016,2,"{2014: 1, 2015: 3, 2016: 5}",Corporate social responsibility and profit volatility: theory and empirical evidence
76633192,Journal of Business Ethics,151,4,17,2016,2018,2,2016,2,"{2016: 8, 2017: 7, 2018: 2}",Leadership and the Creation of Corporate Social Responsibility: An Introduction to the Special Issue | How Perceived Corporate Social Responsibility Affects Employee Cynicism: The Mediating Role of Organizational Trust
107036887,Asia Pacific Journal of Management,29,4,16,2010,2012,2,2010,2,"{2010: 7, 2011: 6, 2012: 3}",Indigenous research on Asia: In search of the emic components of guanxi | Continuing the progress at the Asia Pacific Journal of Management
187626162,Entrepreneurship Theory and Practice,39,3,11,2013,2015,2,2013,2,"{2013: 9, 2014: 1, 2015: 1}",Struggling with Market Entry and Expansion: Parlance Communications in Mexico
42678134,Journal of Hospitality & Tourism Research,40,6,5,2013,2015,2,2013,2,"{2013: 1, 2014: 3, 2015: 1}",Illegitimate Customer Complaining Behavior in Hospitality Service Encounters
17986141,Journal of Management Inquiry,30,3,10,2019,2021,2,2021,2,"{2019: 3, 2020: 4, 2021: 3}",Diversity Management: A Critical Review and Agenda for the Future | Reflections on the Role of Bemusement in Institutional Disruption
149131268,Journal of Economic Theory,147,4,16,2010,2012,2,2012,2,"{2010: 3, 2011: 11, 2012: 2}",Ethically robust comparisons of bidimensional distributions with an ordinal attribute | Introduction to inequality and risk
149070780,Production and Operations Management,22,6,19,2011,2013,2,2013,2,"{2011: 1, 2012: 8, 2013: 10}",Operational Entrepreneurship: How Operations Management Research Can Advance Entrepreneurship
4210172902,Journal of Institutional and Theoretical Economics JITE,160,2,11,2002,2004,2,2004,2,"{2002: 1, 2004: 10}","Social Evolution, Corporate Culture, and Exploitation"
