source_name,subfield_name,field_eb,v,n_works,n_hcw,propensity,propensity_fitted,residual_sd,flagged,enclave_source
Organization Studies,Organizational Behavior and Human Resource Management,B,2.2015177501222984,1028,9,0.008754863813229572,0.025555858701619617,-1.233176689083179,False,False
IMF Economic Review,Finance,A,2.843515189408261,298,5,0.016778523489932886,0.03384442704320279,-1.2526207275128163,False,False
Information Systems Research,Strategy and Management,B,2.041595807252128,842,5,0.0059382422802850355,0.023215467683380158,-1.2681315458202769,False,False
Journal of money credit and banking,"General Economics, Econometrics and Finance",A,1.9890182935534046,801,4,0.004993757802746567,0.022383062852175152,-1.2763580828853303,False,False
The Journal of Economic History,Economics and Econometrics,E,1.7216960013740703,721,0,0.0,0.01787175592450473,-1.3117695080255645,False,False
Human Relations,Organizational Behavior and Human Resource Management,B,1.8775799524882362,828,2,0.0024154589371980675,0.020580512445464456,-1.3332972654983815,False,False
The Economic Journal,"General Economics, Econometrics and Finance",E,2.6293511985310882,997,13,0.013039117352056168,0.03129238921400659,-1.339772406883468,False,False
Mathematical Finance,Finance,E,1.7543097370671652,234,0,0.0,0.01846129197245196,-1.355040880734875,False,False
Review of International Political Economy,Development,X,1.8838326565475823,612,1,0.0016339869281045752,0.020686482709886617,-1.3984346655081108,False,False
The Review of Asset Pricing Studies,Finance,A,5.383879437175602,172,6,0.03488372093023256,0.05401515195365503,-1.4042284354952317,False,False
Accounting Organizations and Society,Management Information Systems,A,2.9502509295243673,391,6,0.015345268542199489,0.03503446956238751,-1.4451682109341604,False,False
Management Science,Management Information Systems,B,3.563306184267087,3749,79,0.02107228594291811,0.04107458144109386,-1.4681490411945124,False,False
Strategy Science,Strategy and Management,B,2.8391369134642375,228,3,0.013157894736842105,0.03379455843779854,-1.5147110504779817,False,False
Journal of Economic Literature,Economics and Econometrics,E,8.461026833263787,763,36,0.047182175622542594,0.06815345637339289,-1.5392716165896965,False,False
Journal of Risk and Uncertainty,General Decision Sciences,A,1.9158803728285485,235,0,0.0,0.021222352568120603,-1.557700043858456,False,False
Organization Theory,Organizational Behavior and Human Resource Management,B,5.169818420601275,127,4,0.031496062992125984,0.052749739977269436,-1.5599992256109838,False,False
International Economic Review,Economics and Econometrics,E,2.03218244201,568,1,0.0017605633802816902,0.02307410458424091,-1.5643932010656632,False,False
Journal of the Association of Environmental and Resource Economists,Economics and Econometrics,E,2.3057222011236767,413,2,0.004842615012106538,0.02699097829960503,-1.6256683302941044,False,False
Journal of Health Economics,Economics and Econometrics,E,2.1331206675970993,840,2,0.002380952380952381,0.02458484367375244,-1.629744031892972,False,False
Manufacturing & Service Operations Management,Management Information Systems,B,3.0348112521355715,902,12,0.013303769401330377,0.035943769952913075,-1.66175402745554,False,False
American Economic Journal Macroeconomics,"General Economics, Econometrics and Finance",E,6.404032324497846,382,14,0.03664921465968586,0.05943006767437656,-1.6720924612958337,False,False
Journal of Labor Economics,Economics and Econometrics,E,2.9008071585822837,514,6,0.011673151750972763,0.03448925047333127,-1.6746794619690033,False,False
Journal of Monetary Economics,"General Economics, Econometrics and Finance",A,3.6509851418242287,852,16,0.018779342723004695,0.04184352156831186,-1.6928883017833989,False,False
American Journal of Health Economics,Economics and Econometrics,E,2.079070474556072,246,0,0.0,0.023771231107463115,-1.744785250353794,False,False
The Journal of Law and Economics,Economics and Econometrics,E,2.3426107789923534,286,1,0.0034965034965034965,0.02750504087186313,-1.762203299682857,False,False
Operations Research,Management Information Systems,B,2.2200350385569774,1321,1,0.000757002271006813,0.025813982431863267,-1.839157980730082,False,False
Oxford Review of Economic Policy,Economics and Econometrics,E,2.502804599849103,458,2,0.004366812227074236,0.02964477877658555,-1.85537816679074,False,False
Review of Environmental Economics and Policy,Economics and Econometrics,E,3.1977141248721734,251,3,0.01195219123505976,0.03762591120092401,-1.8844260827572352,False,False
Journal of Econometrics,"General Economics, Econometrics and Finance",E,3.7886814979439767,1586,27,0.017023959646910468,0.04301223078017756,-1.9075138326043073,False,False
The Review of Economic Studies,Economics and Econometrics,E,6.740040467893094,750,26,0.034666666666666665,0.06102874370220057,-1.9349508223766025,False,False
Journal of the European Economic Association,Economics and Econometrics,E,3.214064284522882,545,6,0.011009174311926606,0.037788838847422054,-1.9656013388505373,False,False
Journal of Economic Theory,Economics and Econometrics,E,2.4031191879106157,1162,1,0.0008605851979345956,0.028319629764071676,-2.0154671725336852,False,False
NBER Macroeconomics Annual,"General Economics, Econometrics and Finance",E,3.0145261011021587,256,2,0.0078125,0.03572822970714415,-2.048987417845453,False,False
American Economic Journal Economic Policy,Economics and Econometrics,E,5.836809244844852,499,13,0.026052104208416832,0.05653450238851773,-2.237378388170799,False,False
Review of Economic Dynamics,Economics and Econometrics,E,2.733520022817213,508,1,0.001968503937007874,0.032555916633465354,-2.2450863515650243,False,False
Journal of Urban Economics,Economics and Econometrics,E,3.4977640746292056,494,3,0.006072874493927126,0.04048640253938924,-2.525919498023293,False,False
Marketing Science,Marketing,B,4.11288969933021,673,7,0.010401188707280832,0.045595668101592456,-2.5832405677043977,False,False
National Tax Journal,Accounting,A,3.406428279897908,428,1,0.002336448598130841,0.03964027865884484,-2.7380648556819493,False,False
Journal of Public Economics,Economics and Econometrics,E,4.501144488676861,1220,13,0.010655737704918032,0.04842324092053152,-2.7720980144189253,False,False
Journal of Economic Issues,Economics and Econometrics,E,3.4196411532004154,873,1,0.001145475372279496,0.039763242861043366,-2.8345065853502733,False,False
The RAND Journal of Economics,Economics and Econometrics,E,4.986476448356778,330,4,0.012121212121212121,0.051623112305891256,-2.8994010655820595,False,False
Quantitative Economics,"General Economics, Econometrics and Finance",E,3.727326829837897,412,0,0.0,0.04249714898217588,-3.1192494150169994,False,False
Econometrica,Economics and Econometrics,E,12.501455204328247,916,32,0.034934497816593885,0.08042890060441805,-3.339244930100779,False,False
Brookings Papers on Economic Activity,"General Economics, Econometrics and Finance",E,8.384907155640498,291,2,0.006872852233676976,0.06786988688191352,-4.4771230353378355,False,False
