,inCites_organisation,substring,oa_id,oa_name,oa_country,score,matching_type,chosen,organization_established,organization_id,organization_links,organization_types
0,University of Utah,University of Utah,https://openalex.org/I223532165,University of Utah,US,1.0,EXACT,True,1850.0,https://ror.org/03r0ha626,"[{'type': 'website', 'value': 'https://www.utah.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Utah'}]","['education', 'funder']"
0,Tianjin University,Tianjin University,https://openalex.org/I162868743,Tianjin University,CN,1.0,EXACT,True,1895.0,https://ror.org/012tb2g32,"[{'type': 'website', 'value': 'http://www.tju.edu.cn/english/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Tianjin_University'}]","['education', 'funder']"
0,University of Virginia,University of Virginia,https://openalex.org/I51556381,University of Virginia,US,1.0,EXACT,True,1819.0,https://ror.org/0153tk833,"[{'type': 'website', 'value': 'https://virginia.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Virginia'}]","['education', 'funder']"
0,University of Waikato,University of Waikato,https://openalex.org/I52179390,University of Waikato,NZ,1.0,EXACT,True,1964.0,https://ror.org/013fsnh78,"[{'type': 'website', 'value': 'https://www.waikato.ac.nz'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Waikato'}]","['education', 'funder']"
0,University of Western Australia,University of Western Australia,https://openalex.org/I177877127,The University of Western Australia,AU,1.0,EXACT,True,1911.0,https://ror.org/047272k79,"[{'type': 'website', 'value': 'https://www.uwa.edu.au'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Western_Australia'}]","['education', 'funder']"
0,University of Wisconsin Madison,University of Wisconsin Madison,https://openalex.org/I135310074,University of Wisconsin–Madison,US,1.0,EXACT,True,1848.0,https://ror.org/01y2jtd41,"[{'type': 'website', 'value': 'http://www.wisc.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Wisconsin%E2%80%93Madison'}]","['education', 'funder']"
0,Universidade Federal do Rio Grande do Sul,Universidade Federal do Rio Grande do Sul,https://openalex.org/I130442723,Universidade Federal do Rio Grande do Sul,BR,1.0,EXACT,True,1895.0,https://ror.org/041yk2d64,"[{'type': 'website', 'value': 'http://www.ufrgs.br'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Universidade_Federal_do_Rio_Grande_do_Sul'}]","['education', 'funder']"
0,WHU - Otto Beisheim School of Management,WHU - Otto Beisheim School of Management,https://openalex.org/I84340266,WHU – Otto Beisheim School of Management,DE,1.0,EXACT,True,1984.0,https://ror.org/01yhahq71,"[{'type': 'website', 'value': 'https://www.whu.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/WHU-Otto_Beisheim_School_of_Management'}]",['education']
0,Vienna University of Economics & Business,Vienna University of Economics & Business,https://openalex.org/I102248843,Vienna University of Economics and Business,AT,1.0,PHRASE,True,1898.0,https://ror.org/03yn8s215,"[{'type': 'website', 'value': 'https://www.wu.ac.at'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Vienna_University_of_Economics_and_Business'}]",['education']
0,Xiamen University,Xiamen University,https://openalex.org/I191208505,Xiamen University,CN,1.0,EXACT,True,1921.0,https://ror.org/00mcjh785,"[{'type': 'website', 'value': 'https://www.xmu.edu.cn'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Xiamen_University'}]","['education', 'funder']"
0,Paris School of Economics,Paris School of Economics,https://openalex.org/I57995698,Paris School of Economics,FR,1.0,EXACT,True,2006.0,https://ror.org/01qtp1053,"[{'type': 'website', 'value': 'https://www.parisschoolofeconomics.eu'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Paris_School_of_Economics'}]",['education']
0,Universite de Strasbourg,Universite de Strasbourg,https://openalex.org/I68947357,Université de Strasbourg,FR,1.0,EXACT,True,1538.0,https://ror.org/00pg6eq24,"[{'type': 'website', 'value': 'https://www.unistra.fr'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Strasbourg'}]","['education', 'funder']"
0,Ifo Institut,Ifo Institut,https://openalex.org/I4210160917,Institute for Fermentation,JP,0.63,COMMON TERMS,False,1944.0,https://ror.org/05nq89q24,"[{'type': 'website', 'value': 'http://www.ifo.or.jp/'}]","['funder', 'other']"
1,Ifo Institut,Ifo Institut,https://openalex.org/I3130438513,Institute for Energy Technology,NO,0.62,FUZZY,False,1948.0,https://ror.org/02jqtg033,"[{'type': 'website', 'value': 'http://www.ife.no/en/Frontpage-en'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Institute_for_Energy_Technology'}]",['facility']
2,Ifo Institut,Ifo Institut,https://openalex.org/I4400008948,Instituto del Conurbano,,0.57,FUZZY,False,,https://ror.org/032ry8695,"[{'type': 'website', 'value': 'https://www.ungs.edu.ar/ico/instituto-del-conurbano'}]",['facility']
0,Universiti Sains Malaysia,Universiti Sains Malaysia,https://openalex.org/I139322472,Universiti Sains Malaysia,MY,1.0,EXACT,True,1969.0,https://ror.org/02rgb2k63,"[{'type': 'website', 'value': 'https://www.usm.my'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Universiti_Sains_Malaysia'}]","['education', 'funder']"
0,Athens University of Economics & Business,Athens University of Economics & Business,https://openalex.org/I73142707,Athens University of Economics and Business,GR,1.0,PHRASE,True,1920.0,https://ror.org/03s262162,"[{'type': 'website', 'value': 'https://aueb.gr'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Athens_University_of_Economics_and_Business'}]","['education', 'funder']"
0,Auckland University of Technology,Auckland University of Technology,https://openalex.org/I39854758,Auckland University of Technology,NZ,1.0,EXACT,True,1895.0,https://ror.org/01zvqw119,"[{'type': 'website', 'value': 'http://www.aut.ac.nz/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Auckland_University_of_Technology'}]","['education', 'funder']"
0,Carleton University,Carleton University,https://openalex.org/I67031392,Carleton University,CA,1.0,EXACT,True,1942.0,https://ror.org/02qtvee93,"[{'type': 'website', 'value': 'https://carleton.ca'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Carleton_University'}]","['education', 'funder']"
0,Luiss Guido Carli University,Carli University,https://openalex.org/I56441308,Libera Università Internazionale degli Studi Sociali Guido Carli,IT,0.81,HEURISTICS,False,1974.0,https://ror.org/01q8b6q23,"[{'type': 'website', 'value': 'http://www.luiss.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Libera_Universit%C3%A0_Internazionale_degli_Studi_Sociali_Guido_Carli'}]","['education', 'funder']"
1,Luiss Guido Carli University,Luiss Guido Carli University,https://openalex.org/I108290504,University of Pisa,IT,0.65,FUZZY,False,1343.0,https://ror.org/03ad39j10,"[{'type': 'website', 'value': 'https://www.unipi.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Pisa'}]","['education', 'funder']"
2,Luiss Guido Carli University,Luiss Guido Carli University,https://openalex.org/I1850255,University of Basel,CH,0.64,FUZZY,False,1460.0,https://ror.org/02s6k3f65,"[{'type': 'website', 'value': 'https://www.unibas.ch'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Basel'}]","['education', 'funder']"
0,Brigham Young University,Brigham Young University,https://openalex.org/I100005738,Brigham Young University,US,1.0,EXACT,True,1875.0,https://ror.org/047rhhm47,"[{'type': 'website', 'value': 'https://www.byu.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Brigham_Young_University'}]","['education', 'funder']"
0,Leibniz University Hannover,Leibniz University Hannover,https://openalex.org/I114112103,Leibniz University Hannover,DE,1.0,EXACT,True,1831.0,https://ror.org/0304hq317,"[{'type': 'website', 'value': 'https://www.uni-hannover.de'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Hanover'}]","['education', 'funder']"
0,Brunel University,University of Brunel,https://openalex.org/I59433898,Brunel University of London,GB,0.86,HEURISTICS,False,1966.0,https://ror.org/00dn4t376,"[{'type': 'website', 'value': 'https://www.brunel.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Brunel_University_London'}]","['education', 'funder']"
1,Brunel University,Brunel University,https://openalex.org/I1850255,University of Basel,CH,0.78,FUZZY,False,1460.0,https://ror.org/02s6k3f65,"[{'type': 'website', 'value': 'https://www.unibas.ch'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Basel'}]","['education', 'funder']"
2,Brunel University,Brunel University,https://openalex.org/I161941770,University of Lucerne,CH,0.74,FUZZY,False,2000.0,https://ror.org/00kgrkn83,"[{'type': 'website', 'value': 'https://www.unilu.ch'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_Lucerne'}]",['education']
0,Ruprecht Karls University Heidelberg,Ruprecht Karls University Heidelberg,https://openalex.org/I223822909,Heidelberg University,DE,0.96,COMMON TERMS,True,1386.0,https://ror.org/038t36y30,"[{'type': 'website', 'value': 'https://www.uni-heidelberg.de'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Heidelberg_University'}]","['education', 'funder']"
1,Ruprecht Karls University Heidelberg,Ruprecht Karls University Heidelberg,https://openalex.org/I2802164966,University Hospital Heidelberg,DE,0.76,COMMON TERMS,False,1388.0,https://ror.org/013czdx64,"[{'type': 'website', 'value': 'https://www.klinikum.uni-heidelberg.de/Startseite.2.0.html?&no_cache=1'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_Hospital_Heidelberg'}]","['funder', 'healthcare']"
2,Ruprecht Karls University Heidelberg,Ruprecht Karls University Heidelberg,https://openalex.org/I85384741,Heidelberg University,US,0.74,COMMON TERMS,False,1850.0,https://ror.org/04rcqnp59,"[{'type': 'website', 'value': 'http://www.heidelberg.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Heidelberg_University_(Ohio)'}]",['education']
0,University of Milan,University of Milan,https://openalex.org/I189158943,University of Milan,IT,1.0,EXACT,True,1924.0,https://ror.org/00wjc7c48,"[{'type': 'website', 'value': 'https://www.unimi.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Milan'}]","['education', 'funder']"
0,Cardiff University,Cardiff University,https://openalex.org/I79510175,Cardiff University,GB,1.0,EXACT,True,1883.0,https://ror.org/03kk7td41,"[{'type': 'website', 'value': 'http://www.cardiff.ac.uk/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Cardiff_University'}]","['education', 'funder']"
0,Universite de Sfax,Universite de Sfax,https://openalex.org/I142899784,University of Sfax,TN,1.0,EXACT,True,1986.0,https://ror.org/04d4sd432,"[{'type': 'website', 'value': 'https://univ-sfax.tn'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Sfax'}]","['education', 'funder']"
0,Central South University,Central South University,https://openalex.org/I139660479,Central South University,CN,1.0,EXACT,True,2000.0,https://ror.org/00f1zfq44,"[{'type': 'website', 'value': 'https://www.csu.edu.cn'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Central_South_University'}]","['education', 'funder']"
0,Central University of Finance & Economics,Central University of Finance & Economics,https://openalex.org/I137867983,Central University of Finance and Economics,CN,1.0,PHRASE,True,1949.0,https://ror.org/008e3hf02,"[{'type': 'website', 'value': 'http://www.cufe.edu.cn/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Central_University_of_Finance_and_Economics'}]","['education', 'funder']"
0,Roma Tre University,Roma Tre University,https://openalex.org/I119003972,Roma Tre University,IT,1.0,EXACT,True,1992.0,https://ror.org/05vf0dg29,"[{'type': 'website', 'value': 'https://www.uniroma3.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Roma_Tre_University'}]","['education', 'funder']"
0,Clemson University,Clemson University,https://openalex.org/I8078737,Clemson University,US,1.0,EXACT,True,1889.0,https://ror.org/037s24f05,"[{'type': 'website', 'value': 'https://www.clemson.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Clemson_University'}]","['education', 'funder']"
0,University of Florence,University of Florence,https://openalex.org/I45084792,University of Florence,IT,1.0,EXACT,True,1321.0,https://ror.org/04jr1s763,"[{'type': 'website', 'value': 'https://www.unifi.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Florence'}]","['education', 'funder']"
0,COMSATS University Islamabad (CUI),COMSATS University Islamabad CUI,https://openalex.org/I16076960,COMSATS University Islamabad,PK,0.93,COMMON TERMS,True,1998.0,https://ror.org/00nqqvk19,"[{'type': 'website', 'value': 'https://www.comsats.edu.pk/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/COMSATS_University_Islamabad'}]","['education', 'funder']"
1,COMSATS University Islamabad (CUI),COMSATS University Islamabad CUI,https://openalex.org/I152236710,Foundation University Islamabad,PK,0.79,COMMON TERMS,False,2002.0,https://ror.org/0130a6s10,"[{'type': 'website', 'value': 'http://www.fui.edu.pk'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Foundation_University_Islamabad'}]",['education']
2,COMSATS University Islamabad (CUI),COMSATS University Islamabad CUI,https://openalex.org/I12469534,Quaid-i-Azam University,PK,0.77,COMMON TERMS,False,1967.0,https://ror.org/04s9hft57,"[{'type': 'website', 'value': 'http://www.qau.edu.pk/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Quaid-i-Azam_University'}]","['education', 'funder']"
0,Concordia University - Canada,Concordia University,https://openalex.org/I60158472,Concordia University,CA,1.0,HEURISTICS,True,1974.0,https://ror.org/0420zvk78,"[{'type': 'website', 'value': 'https://www.concordia.ca/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Concordia_University'}]","['education', 'funder']"
0,University of North Texas Denton,University of North Texas Denton,https://openalex.org/I123534392,University of North Texas,US,0.88,COMMON TERMS,False,1890.0,https://ror.org/00v97ad02,"[{'type': 'website', 'value': 'https://www.unt.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_North_Texas'}]","['education', 'funder']"
1,University of North Texas Denton,University of North Texas Denton,https://openalex.org/I76756774,Texas A&M University – Central Texas,US,0.81,COMMON TERMS,False,1999.0,https://ror.org/015hh0z25,"[{'type': 'website', 'value': 'https://www.tamuct.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Texas_A%26M_University%E2%80%93Central_Texas'}]","['education', 'funder']"
2,University of North Texas Denton,University of North Texas Denton,https://openalex.org/I87573096,University of North Texas at Dallas,US,0.81,COMMON TERMS,False,2000.0,https://ror.org/01n51v443,"[{'type': 'website', 'value': 'http://www.untdallas.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_North_Texas_at_Dallas'}]",['education']
0,Curtin University,Curtin University,https://openalex.org/I205640436,Curtin University,AU,1.0,EXACT,True,1986.0,https://ror.org/02n415q13,"[{'type': 'website', 'value': 'https://www.curtin.edu.au'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Curtin_University'}]","['education', 'funder']"
0,Delft University of Technology,Delft University of Technology,https://openalex.org/I98358874,Delft University of Technology,NL,1.0,EXACT,True,1842.0,https://ror.org/02e2c7k09,"[{'type': 'website', 'value': 'https://www.tudelft.nl'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Delft_University_of_Technology'}]","['education', 'funder']"
0,Durham University,Durham University,https://openalex.org/I190082696,Durham University,GB,1.0,EXACT,True,1832.0,https://ror.org/01v29qb04,"[{'type': 'website', 'value': 'https://www.dur.ac.uk/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Durham_University'}]","['education', 'funder']"
